id,dish_name,ingredient_count,reason,ingredient_text
1057,青团,5,没有可确定关联的基础原生食材,90克麦青汁，100克糯米粉，35克澄粉，40克开水，10克熟猪油
1059,猪心橄榄汤,4,没有可确定关联的基础原生食材,一斤不到猪心，35颗哈哈橄榄，适量盐，适量鸡精
1060,乌龙黑暗料理：烤雪莲果,1,没有可确定关联的基础原生食材,1个雪莲果
1062,冰淇淋蛋糕,8,没有可确定关联的基础原生食材,50克黄油，80克奥利奥，50克牛奶，200克奶油，2个取蛋黄鸡蛋，50克细砂糖，少许盐，自行添加蔓越莓
1063,蝶豆花豌豆小馒头,5,没有可确定关联的基础原生食材,各3克酵母，各300克面粉，2克泡180克水蝶豆花，各10克好甜可以多加一点糖，各20克奶粉，白面团180克，蓝面团直接加蝶豆花水，或看面粉吸水性一般是60%左右水
1076,麻辣盆菜涮涮涮,8,没有可确定关联的基础原生食材,若干羊肉片，若干各种喜欢吃的肉片片，若干各种喜欢吃的菜类，若干各种菌类，若干各种进口鱼丸虾丸类，随意烧饼，随意自制饮品，随意总之想吃什么就麻辣盆里
1077,红烧鱼块,10,没有可确定关联的基础原生食材,草鱼块，葱段姜片，五香粉，料酒，淀粉，生抽，老抽，糖，蚝油，盐
1091,豆沙馅,5,没有可确定关联的基础原生食材,1000克（其中豆沙馅用500克、普通豆馅用500克）红芸豆，适量（泡豆子）温水，1000克（豆沙用水量）水，450克（豆馅用水量）水，100克（豆沙）糖，适量（豆馅）糖，100克（豆沙）食用油
1098,树莓果酱夹馅,3,没有可确定关联的基础原生食材,70克树莓果泥，15克细砂糖，1克NH果胶，1克柠檬汁
1099,葱油花卷（小美版）,7,没有可确定关联的基础原生食材,克面粉500g，克酵母5g，克水250，克糖15，克盐一小撮大概5，克油5g，克葱1把大概15g，克椒盐。少许（可以不放），10克猪油（或者色拉油橄榄油）
1100,酸奶蜂蜜巧克力夹心马芬,0,没有可确定关联的基础原生食材,"100g
200g
20g
10g内馅儿：牛奶
好时巧克力酱
低粉
黄油，100g
50g
20g
2个
130g
200g
5g
蛋糕糊：黄油
砂糖
蜂蜜
鸡蛋
酸奶
低粉
泡打粉"
1103,全家福,8,没有可确定关联的基础原生食材,用手斯白菜，一勺淀粉，随意菜丸，随意看着来粉丝，喜欢就多放火腿，看着来植物油，一勺盐，半勺鸡精
1112,阿紫姑娘的烘焙路,2,没有可确定关联的基础原生食材,下班后的业余时间，自己热爱烘焙的兴趣是支撑自己走下去的动力
1122,你也可以做出来的必胜客披萨～,11,没有可确定关联的基础原生食材,抬头数数咱俩几口人面粉，大夫说低盐少糖才健康盐，你开心就好糖，一小撮，不怕多，没啥味酵母，水多加面面多加水水，任性到底，你随意黄油，甜咸均可，可有可无沙拉酱，适量披萨酱，片状丝状都可以马苏里拉奶酪，块小一些，均匀铺好，别太密各种水果（甜，微酸）推荐黄桃罐头～香蕉～，嘘...混在食材里，不能吃一只烤箱
1123,驴打滚,4,没有可确定关联的基础原生食材,克黄豆粉100，适量红豆沙200，克糯米粉300，克水200
1126,马拉糕松软Q弹,9,没有可确定关联的基础原生食材,160克低筋面粉，90克木薯粉，90克红糖，200克温水，4克酵母，2克泡打粉，10克玉米油，20克白糖，适量芝麻个人口味喜欢可以加
1132,轻松日式海鲜香松拌饭,3,没有可确定关联的基础原生食材,适量米饭，2勺日式沙拉酱，2-3撮日式拌饭香松
1138,卡通汤圆,6,没有可确定关联的基础原生食材,270克糯米粉，65克先煮好的糯米团（菜谱外的糯米粉用量），180克热水，15克油（我用的猪油，介意的选其他油），自选适量果蔬粉或色素，自选（我用的红豆沙）馅料
1143,海苔肉松鳗鱼饭团（消灭旧饭）,6,没有可确定关联的基础原生食材,20-30克肉松，30g左右白芝麻海苔碎，30g沙拉酱一包，一勺蒜蓉辣椒酱，随取随用鳗鱼罐头，一盘旧饭
1150,生活中的小确幸,1,没有可确定关联的基础原生食材,满满嗒爱＼(☆o☆)／
1152,椰汁西米露（简约版）,3,没有可确定关联的基础原生食材,西米，椰奶，冰糖
1155,椰浆糕,4,没有可确定关联的基础原生食材,200ml椰浆，180克水，40克糖，40克玉米淀粉
1156,南姜梅汁水果,4,没有可确定关联的基础原生食材,1大勺南姜散，一颗酸梅，2小勺白糖，随意各种水果
1159,双重紫薯奶香吐司~超软！,11,没有可确定关联的基础原生食材,吐司面团，250克高筋面粉，80克紫薯泥，160克牛奶，18克白砂糖，10克炼乳，3克盐，3克耐高糖酵母，20克黄油，紫薯馅（可选），35克紫薯泥，4克炼乳，6克椰蓉，5克黄油
1161,浓情巧克力蛋糕,1,没有可确定关联的基础原生食材,"可可戚风蛋黄糊部分
玉米油90克
牛奶140克
低筋面粉100克
可可粉30克
细砂糖40克，蛋黄蛋白部分
蛋白8个
细砂糖80克
柠檬汁几滴，巧克力奶油部分
淡奶油500克"
1162,家常咸菜,0,没有可确定关联的基础原生食材,咸菜疙瘩、香菜、尖椒
1164,茶叶蛋 Chinese Tea Egg,0,没有可确定关联的基础原生食材,12Egg 鸡蛋，4-5 gRed Tea Leaf 红茶叶，2Star Anise 八角，3Bay Leaf 香叶，1 gFennel 茴香，10-15 gSalt 盐，20 gLight Soy Sauce 生抽，10 gDark Soy Sauce 老抽，10 gSugar 糖，800 mL Water 水
1166,饼条/饼丝,3,没有可确定关联的基础原生食材,克油，克面粉，克盐
1168,卡通馒头（小刺猬）,8,没有可确定关联的基础原生食材,150克中筋面粉，1.5克酵母，80克牛奶，15克糖，3克玉米油，适量红曲粉，适量黑芝麻粉，适量可可粉
1171,黄金咖喱烙饼,2,没有可确定关联的基础原生食材,发面，洋葱肉末咖喱馅儿
1177,荞麦贝果,9,没有可确定关联的基础原生食材,300克高筋面粉，100克低筋面粉，100克荞麦粉，5克酵母，25克黄油，290克水，10克盐，煮贝果糖水，50克白糖，1000克水
1178,香辣薄荷牛肉酱,0,没有可确定关联的基础原生食材,牛肉500g/*剁椒250g/去皮花生250g  一头蒜/一块姜/10只小米辣/10片薄荷叶，调料：适量料酒，**湿豆瓣酱，少许蚝油，少许白糖，少许黑胡椒
1181,柠檬蒸乌头鱼,1,没有可确定关联的基础原生食材,乌头鱼，腌制柠檬，油，蒸鱼豉油
1186,家常炒米粉,6,没有可确定关联的基础原生食材,100克米粉，1勺生抽，1勺油辣椒，5颗青菜，四分之一个洋葱，1根火腿肠
1200,素食︶雪菜笋丝,0,没有可确定关联的基础原生食材,"材 料-
雪菜（熟） 100克
冬笋 1根、盐、蔬果粉适量"
1215,腊肉煲仔饭,1,没有可确定关联的基础原生食材,勺酱油
1222,核桃壳煮蛋,5,没有可确定关联的基础原生食材,7、8个核桃壳，7.8个分心木，自己吃几个用几个鸡蛋，2个八角，2片香叶，1小块桂皮
1223,青汁大包,0,没有可确定关联的基础原生食材,面粉1斤、安琪酵母5克、水250克、青汁10克(2袋)
1224,【天然食材】巧克力夹心杏仁健康饼干,7,没有可确定关联的基础原生食材,3杯（292克）杏仁粉，3/4杯（144克）（美国人口重，适量减糖）红糖，1/4小勺盐，2个大号鸡蛋的蛋清，1小勺香草精，1/2小勺杏仁精，1/4杯黑巧克力或牛奶巧克力
1229,红烧豆腐,3,没有可确定关联的基础原生食材,1勺豆腐，1勺豆瓣酱，1勺辣椒酱
1234,液种包子,3,没有可确定关联的基础原生食材,面粉，水，酵母
1237,清蒸蓝鳕鱼(Blue cod 中段),1,没有可确定关联的基础原生食材,葱、姜、料酒少许蓝鳕鱼(中段)，初榨橄榄油、麻油调味汁:韩国鲜酱油、生抽，也可加少许辣椒油
1239,「紫米椰奶糕」养颜小甜点,5,没有可确定关联的基础原生食材,煮好的120克紫糯米，150克椰浆，150克纯牛奶，30克白糖，3片吉利丁片
1245,虾油,2,没有可确定关联的基础原生食材,30只左右吃虾剩余的虾头，60-70ml建议用花生油（耐高温）
1255,炒汤圆（超简单）,1,没有可确定关联的基础原生食材,适量速冻汤圆
1259,桑葚冻芝士蛋糕,7,没有可确定关联的基础原生食材,100克（需提前拿出软化）奶油奶酪，100克淡奶油，30克（根据自己的口味增减用量）桑葚酱，10克吉利丁片，10克（甜味不够可增加5克）糖粉，80克消化饼干，40克黄油
1264,椰果烧仙草奶茶。,2,没有可确定关联的基础原生食材,300克仙草粉，黑白淡奶150克。，红茶叶15克，白糖20+60椰果随意。
1266,蜜汁叉烧肉,2,没有可确定关联的基础原生食材,梅肉，姜片，南乳汁（鼎丰的推荐），李锦记叉烧酱、蜂蜜
1271,广东老火靓汤-鸡骨草龙骨汤,5,没有可确定关联的基础原生食材,20克鸡骨草，25克夏枯草，30克蜜枣，500克瘦肉或者猪横脷（胰脏），适量盐
1272,自制花椒粉,6,没有可确定关联的基础原生食材,擀面杖，手抓两把干红花椒，过筛网，舂，玻璃罐，钢精锅
1276,羽衣甘蓝意面(螺丝面),7,没有可确定关联的基础原生食材,如图羽衣甘蓝，少量橄榄油，少量海盐，少量黑胡椒，少量，可有可无小番茄，少量大蒜，少量辣椒
1284,花生造型馒头,5,没有可确定关联的基础原生食材,300克高筋面粉，150克南瓜泥，40克糖，9克油，3克酵母
1286,简单的烟熏三文鱼的品味小食 - 闺蜜下午茶首选(痴迷健康的Ella),3,没有可确定关联的基础原生食材,100g左右一盘烟熏三文鱼，切10小片左右奶油奶酪 Cream Cheese，10枝嫩芽，没有茴香馅饺子的茴香味道差不多莳萝叶子（Dill），10片，什么面包都可以，能切片就行法棍面包
1295,酸梅汤,10,没有可确定关联的基础原生食材,30颗乌梅，11g山楂，10g 陈皮，6g 玫瑰茄（洛神花），3g 桑葚干，3g 甘草，1g 干薄荷叶，一小撮干桂花，4400ml水，200g  冰糖
1297,莆田特色零嘴“三合士”,4,没有可确定关联的基础原生食材,500克花生油，500克细砂糖，适量花生粒，1500克面粉
1301,麻辣香锅----家常做法,1,没有可确定关联的基础原生食材,总共3斤左右土豆   莲藕   胡萝卜  青椒   葱   肉，70克cook100麻辣香锅料
1304,孜然煎土豆,3,没有可确定关联的基础原生食材,按照大小分容量土豆，两勺孜然粉，适量按照土豆大小放盐
1309,独角兽馒头,12,没有可确定关联的基础原生食材,200克中筋粉，90克水，15g糖，2g食用油，适量红曲粉，适量南瓜粉，适量菠菜粉，适量紫薯粉，适量可可粉，适量蝶豆花粉，棒棒糖纸棍，牙签
1310,黑芝麻饼,6,没有可确定关联的基础原生食材,200克面粉，2克酵母，2克白糖，120克温开水，35克熟黑芝麻，35克红糖
1314,自制玫瑰纯露,2,没有可确定关联的基础原生食材,朵玫瑰，克水
1332,水晶汤丸,4,没有可确定关联的基础原生食材,150g皮:   西米，60g        糖粉，120g        水，适量馅:  芝麻，适量        糖粉，适量         水/牛奶/淡奶油，1000ml汤:    水，300g          红糖
1338,宝宝卡通饭团之猫咪,2,没有可确定关联的基础原生食材,1盘米饭，1片海苔
1341,南瓜🎃馒头,5,没有可确定关联的基础原生食材,350-400克面粉，180克生南瓜，2-3克酵母，1-2勺糖，少量奶或水
1342,酸甜排骨,2,没有可确定关联的基础原生食材,白醋 50毫升排骨 1000克，青红灯笼椒 各一个白糖 50毫克，菠萝 三分之一个番茄酱 大半碗（中等饭碗），鸡粉 适量盐 2小勺，生粉酱油   适量
1347,超简单的马卡龙色冰皮月饼（预拌粉版）,9,没有可确定关联的基础原生食材,500g冰皮月饼预拌粉，少量糕粉，200克纯净水，50克白油，微量草莓粉（或食用色素粉红），微量南瓜粉（或食用色素橙色），微量青瓜粉（或食用色素湖绿色），100g板栗蓉，100g咖啡莲子蓉
1352,香甜的发面夹心芝麻糖饼,5,没有可确定关联的基础原生食材,1碗面粉，1小勺安琪酵母粉，1小勺食用碱，小半碗熟芝麻，适量赤砂糖
1357,摩卡咖啡,3,没有可确定关联的基础原生食材,1shot/2shot浓缩咖啡，适量可可粉，一杯牛奶，适量打发的淡奶油
1360,百香果磅蛋糕,5,没有可确定关联的基础原生食材,135g低面，110g糖，中等大小3个鸡蛋，140g黄油，20g淡奶油，25g+30g百香果汁
1368,焦香坚果块,2,没有可确定关联的基础原生食材,1把冰糖，碧根果或其他坚果
1369,黑米发糕_超简单菜谱,7,没有可确定关联的基础原生食材,250克牛奶，5g耐高糖酵母，50g黑米粉（紫米粉），250克普通面粉，35克白糖，25克温水（凉水也行），少许葡萄干/蔓越莓干/红枣/干果
1371,超简单自制奶盖茶(无奶油奶酪版),5,没有可确定关联的基础原生食材,一点点糖，一点点盐，250ml雀巢淡奶油，1包红茶包，50g旺仔牛奶
1373,油盐蒸海鱼,3,没有可确定关联的基础原生食材,适量小海鱼，少许油，少许盐
1374,腌制咸青榄,3,没有可确定关联的基础原生食材,500克新鲜，120克粗盐，1个玻璃罐子
1375,红茶莎布雷酥饼Sablee,7,没有可确定关联的基础原生食材,175g低筋面粉（冷藏），40g糖霜（冷藏），11g玉米淀粉（冷藏），1g泡打粉（冷藏），150g无盐黄油（切小块冷藏），5g红茶粉，适量砂糖（沾面团用）
1376,西瓜皮干,1,没有可确定关联的基础原生食材,西瓜皮
1380,毛豆子炒茭白丁,5,没有可确定关联的基础原生食材,一支茭白，一小碗毛豆子，4颗干辣椒，少许白糖，2勺豆瓣酱
1385,蒲公英蒸菜（妈妈的味道）,4,没有可确定关联的基础原生食材,150克蒲公英，30克面粉，适量盐，适量花椒粉
1389,适合热吃的心形巧克力面包卷 情人节面包,10,没有可确定关联的基础原生食材,中种面团：，100g高筋粉，60g牛奶，1g酵母，主面团：，60g高筋粉，40g低筋粉，10g砂糖，2.5g盐，10g奶粉，60g牛奶，10g软化黄油，2g耐高糖干酵母，预先制作好巧克力内馅
1400,柠檬茶果冻,1,没有可确定关联的基础原生食材,1瓶维他柠檬茶500ml瓶装，10g吉利丁粉
1412,荞麦，黑豆。燕麦薏仁馒头。～营养健康美味,5,没有可确定关联的基础原生食材,克荞麦面350，克面粉150，克黑豆粉1大把，燕麦1把打成汁‘，酵母3，牛奶粉。
